CINUM,TIPO_EQUIPO,DESCRIPTION,CLASSSTRUCTUREID,DESCRIPTIONCLASSTRUCTUREID,CILOCATION,Direeción,JERARQUIA,STATUS,SIT_LOCATION,SIT_DESCRIPTION,OPERACION,PERSONGROUP,DIRECCION_IP,NOMBRE_OSS,DIRECCION_IP - NOMBRE_OSS,ZONA_OPERACIONES,ZONA_COMERCIAL,DEPTO_LOCATION,DEPTO_DESCRIPTION,MUN_LOCATION,MUN_DESCRIPTION,LOC_LOCATION,LOC_DESCRIPTION,BASERVICIO,DXSERVICIO,LINEAS_SERV,CIRCUITOS_SER,E1_SER,IPTV_SERVICIO,FABRICANTE,TIPO_SERVICIO,RED,PROVEEDOR_RED_PR,COMUNA_PR,POLIGONO_PR,REGION_PR,ZONA_OPERATIVA_PR,MES Clousing,MES,Año,Fecha Ope,Ing PE,Latitud,Longitud,Sala,Fila,Rack,Olt Corto,Fecha Cosecha,NUEVA ZONA ONNET,ZONA Secuoya,ZONA Dane,SIT_LOCATION2
OLT_FTTH_S23229_2,OLT_FTTH,MA5800 OH_TOLHICERB_I_5800_IBAGUE_CHAPINERO_2 / OLT_FTTH / OLT_FTTH_S23229_2,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23229,CLL 14A 3A-20,P_3,OPERATING,S23229,IBAGUE_CHAPINERO,COLTEL,O_CAMSO,10.37.52.186,OH_TOLHICERB_I_5800_Ibague_Chapinero_2,10.37.52.186 - OH_TOLHICERB_I_5800_Ibague_Chapinero_2,SURORIENTE,SURORIENTE,D73,TOLIMA,M73001,IBAGUE,73001000,IBAGUE,"1,00",",00","1,00",",00",",00",",00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,IBAGUE,TOLIMA (IBAGUE),EJE CAFETERO,NOROCCIDENTE,Julio,2026-07-22T00:00:00,2022,,Oscar Alberto Briceño Ramirez,4.443128,-75.23862,Transmisión Piso2,211,6,OH_TOLHICERB_I_5800,2022-06-01T00:00:00,BOGOTA CENTRO,EJE CAFETERO,Zona1,S17260
OLT_FTTH_S23270_1,OLT_FTTH,MA5800T OH_TOLHICTRE_I_5800_IBAGUE_CAMPESTRE / OLT_FTTH / OLT_FTTH_S23270_1,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23270,CR 48 SUR 120-63,P_3,OPERATING,S23270,IBAGUE_CAMPESTRE,COLTEL,O_CAMSO,10.37.40.34,OH_TOLHICTRE_I_5800_Ibague_Campestre,10.37.40.34 - OH_TOLHICTRE_I_5800_Ibague_Campestre,SURORIENTE,SURORIENTE,D73,TOLIMA,M73001,IBAGUE,73001000,IBAGUE,"4.515,00",",00","2.228,00",",00",",00","1.461,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,IBAGUE,TOLIMA (IBAGUE),EJE CAFETERO,NOROCCIDENTE,Enero,ene-22,2022,,Oscar Alberto Briceño Ramirez,4.406,-75.164,Transmisión,1,1,OH_TOLHICTRE_I_5800,2022-01-01T00:00:00,BOGOTA CENTRO,EJE CAFETERO,Zona1,S25987
OLT_FTTH_S23227_2,OLT_FTTH,MA5800T OH_TOLHIMITB_I_5800_IBAGUE_MARGARITA_2 / OLT_FTTH / OLT_FTTH_S23227_2,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S6781,AVENIDA MIROLINDO MONUMENTO A LA MUSICA SITIO TELECOM,P_2,OPERATING,S6781,IBAGUE_MARGARITAS,COLTEL,O_CAMSO,10.37.40.10,OH_TOLHIMITB_I_5800_Ibague_Margarita_2,10.37.40.10 - OH_TOLHIMITB_I_5800_Ibague_Margarita_2,SURORIENTE,SURORIENTE,D73,TOLIMA,M73001,IBAGUE,73001000,IBAGUE,"3.897,00",",00","4.648,00",",00",",00","3.093,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,IBAGUE,TOLIMA (IBAGUE),EJE CAFETERO,NOROCCIDENTE,Enero,ene-22,2022,,Oscar Alberto Briceño Ramirez,4.44027,-75.1861,Transmisión Piso2,216,2,OH_TOLHIMITB_I_5800,2022-01-01T00:00:00,BOGOTA CENTRO,EJE CAFETERO,Zona1,S17228
OLT_FTTH_S23227_3,OLT_FTTH,MA5800T OH_TOLHIMITC_I_5800_IBAGUE_MARGARITA_3 / OLT_FTTH / OLT_FTTH_S23227_3,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S6781,AVENIDA MIROLINDO MONUMENTO A LA MUSICA SITIO TELECOM,P_2,OPERATING,S6781,IBAGUE_MARGARITAS,COLTEL,O_CAMSO,10.37.52.146,OH_TOLHIMITC_I_5800_Ibague_Margarita_3,10.37.52.146 - OH_TOLHIMITC_I_5800_Ibague_Margarita_3,SURORIENTE,SURORIENTE,D73,TOLIMA,M73001,IBAGUE,73001000,IBAGUE,"35,00",",00","35,00",",00",",00","25,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,IBAGUE,TOLIMA (IBAGUE),EJE CAFETERO,NOROCCIDENTE,Mayo,2026-05-22T00:00:00,2022,,Oscar Alberto Briceño Ramirez,4.44027,-75.1861,Transmisión Piso2,216,2,OH_TOLHIMITC_I_5800,2022-04-01T00:00:00,BOGOTA CENTRO,EJE CAFETERO,Zona1,S8037
OLT_FTTH_S22624_03,OLT_FTTH,ISAM7360 OH_VALALAOPC_I_7360_CALI_ACOPI_3 / OLT_FTTH / OLT_FTTH_S22624_03,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S12972,ACOPI YUMBO FIJA,P_1,OPERATING,S12972,YUMBO_ACOPI,COLTEL,O_CAMCA,10.37.53.50,OH_VALALAOPC_I_7360_Cali_Acopi_3,10.37.53.50 - OH_VALALAOPC_I_7360_Cali_Acopi_3,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76892,YUMBO,76892000,YUMBO,"47,00",",00","47,00",",00",",00","17,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Junio,2026-06-22T00:00:00,2022,,Ysai Garcia Echeverri,3.49538,-76.5173,Transmisión,J,4,OH_VALALAOPC_I_7360,2022-05-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S12972
OLT_FTTH_S12972_04,OLT_FTTH,ISAM7360 OH_VALALAOPD_I_7360_CALI_ACOPI_4 / OLT_FTTH / OLT_FTTH_S12972_04,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S12972,ACOPI YUMBO FIJA,P_1,OPERATING,S12972,YUMBO_ACOPI,COLTEL,O_CAMCA,10.37.55.126,OH_VALALAOPD_I_7360_Cali_Acopi_4,10.37.55.126 - OH_VALALAOPD_I_7360_Cali_Acopi_4,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76892,YUMBO,76892017,YUMBO,"123,00",",00","6.375,00",",00",",00","4.638,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,3.49538,-76.5173,Transmisión,2,4J,OH_VALALAOPD_I_7360,2022-01-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S17260
OLT_FTTH_S12972_05,OLT_FTTH,ISAM7357 OH_VALALAOPE_I_7360_CALI_ACOPI_5 / OLT_FTTH / OLT_FTTH_S12972_05,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S12972,ACOPI YUMBO FIJA,P_1,OPERATING,S12972,YUMBO_ACOPI,COLTEL,O_CAMCA,10.37.55.222,OH_VALALAOPE_I_7360_Cali_Acopi_5,10.37.55.222 - OH_VALALAOPE_I_7360_Cali_Acopi_5,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76892,YUMBO,76892017,YUMBO,"3.431,00",",00","632,00",",00",",00","466,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,3.49538,-76.5173,Transmisión,A,8,OH_VALALAOPE_I_7360,2022-01-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S17400
OLT_FTTH_S12972_06,OLT_FTTH,ISAM7360 OH_VALALAOPF_I_7360_CALI_ACOPI_6 / OLT_FTTH / OLT_FTTH_S12972_06,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S12972,ACOPI YUMBO FIJA,P_1,OPERATING,S12972,YUMBO_ACOPI,COLTEL,O_CAMCA,10.37.65.26,OH_VALALAOPF_I_7360_Cali_Acopi_6,10.37.65.26 - OH_VALALAOPF_I_7360_Cali_Acopi_6,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76892,YUMBO,76892017,YUMBO,165,0,165,0,0,100,NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,YUMBO,VALLE DEL CAUCA (METROPOLITANA),VALLE,SUROCCIDENTE,Mayo,2026-05-24T00:00:00,2024,,Ysai Garcia Echeverri,3.49538,-76.5173,,,,OH_VALALAOPF_I_7360,2024-04-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S19795
OLT_FTTH_S7174_01,OLT_FTTH,ISAM7360 OH_VALALBUGA_I_7360_BUGA_CENTRO / OLT_FTTH / OLT_FTTH_S7174_01,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S7174,CLL 6 NO. 12-65,D_2,OPERATING,S7174,BUGA_CENTRO,COLTEL,O_CAMCA,10.37.54.130,OH_VALALBUGA_I_7360_Buga_Centro,10.37.54.130 - OH_VALALBUGA_I_7360_Buga_Centro,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76111,GUADALAJARA DE BUGA,76111000,GUADALAJARA DE BUGA,"36,00",",00","36,00",",00",",00","14,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,GUADALAJARA DE BUGA,VALLE DEL CAUCA (METROPOLITANA),Valle,SUROCCIDENTE,Junio,2026-06-23T00:00:00,2023,,Ysai Garcia Echeverri,3.89888,-76.3008,Salon Tx  ,D2,3,OH_VALALBUGA_I_7360,2023-05-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S20998
OLT_FTTH_S7174_02,OLT_FTTH,ISAM7360 OH_VALALBUGB_I_7360_BUGA_CENTRO_2 / OLT_FTTH / OLT_FTTH_S7174_02,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S7174,CLL 6 NO. 12-65,D_2,OPERATING,S7174,BUGA_CENTRO,COLTEL,O_CAMCA,10.37.55.86,OH_VALALBUGB_I_7360_Buga_Centro_2,10.37.55.86 - OH_VALALBUGB_I_7360_Buga_Centro_2,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76111,GUADALAJARA DE BUGA,76111000,GUADALAJARA DE BUGA,"19,00",",00","19,00",",00",",00","6,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,GUADALAJARA DE BUGA,VALLE DEL CAUCA (METROPOLITANA),Valle,SUROCCIDENTE,Diciembre ,dic-23,2023,,Ysai Garcia Echeverri,3.89888,-76.3008,,,,OH_VALALBUGB_I_7360,2023-11-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S16892
OLT_FTTH_S6798_02,OLT_FTTH,ISAM7360 OH_VALALBURB_I_7360_BUENAVENTURA_CENTRO_2 / OLT_FTTH / OLT_FTTH_S6798_02,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S6798,CR 3 2-98/CL. 3 NO. 3-90/98,P_2,OPERATING,S6798,BUENAVENTURA_CENTRO,COLTEL,O_CAMCA,10.37.55.150,OH_VALALBURB_I_7360_Buenaventura_Centro_2,10.37.55.150 - OH_VALALBURB_I_7360_Buenaventura_Centro_2,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76109,BUENAVENTURA,76109000,BUENAVENTURA,"3.706,00",",00","583,00",",00",",00","145,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,BUENAVENTURA,VALLE DEL CAUCA (METROPOLITANA),VALLE,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,3.88935,-77.0776,Transmisión Piso3,9A,1,OH_VALALBURB_I_7360,2022-01-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S10821
OLT_FTTH_S7154__02,OLT_FTTH,,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S7154,CLL12 NO. 5-18,D_1,OPERATING,S7154,CARTAGO_CENTRO,Onnet,,10.37.65.226,OH_VALALCAGB_I_7360_Cartago_Centro_2,10.37.65.226 - OH_VALALCAGB_I_7360_Cartago_Centro_2,,,,VALLE DEL CAUCA,,CARTAGO,76147000,VALLE DEL CAUCA,,,,,,,NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,CARTAGO,VALLE DEL CAUCA (METROPOLITANA),VALLE,SUROCCIDENTE,Febrero,2026-02-25T00:00:00,2025,,Ysai Garcia Echeverri,4.748884411,-75.91399753,Salon 1,1,1,OH_VALALCAGB_I_7360,2025-01-01T00:00:00,EJE CAFETERO,VALLE,Zona1,S6841
OLT_FTTH_S7154_01,OLT_FTTH,ISAM7360 OH_VALALCAGO_I_7360_CARTAGO_CENTRO / OLT_FTTH / OLT_FTTH_S7154_01,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S7154,CLL12 NO. 5-18,D_1,OPERATING,S7154,CARTAGO_CENTRO,COLTEL,O_CAMCA,10.37.54.102,OH_VALALCAGO_I_7360_Cartago_Centro,10.37.54.102 - OH_VALALCAGO_I_7360_Cartago_Centro,NOROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76147,CARTAGO,76147000,CARTAGO,"44,00",",00","44,00",",00",",00","18,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,CARTAGO,VALLE DEL CAUCA (METROPOLITANA),VALLE,SUROCCIDENTE,Abril,abr-23,2023,,Ysai Garcia Echeverri,4.74886,-75.9138,Transmision ,1,4,OH_VALALCAGO_I_7360,2023-03-01T00:00:00,EJE CAFETERO,VALLE,Zona1,S13188
OLT_FTTH_S23740_03,OLT_FTTH,ISAM7360 OH_VALALCDIC_I_7360_CALI_CIUDADJARDIN_3 / OLT_FTTH / OLT_FTTH_S23740_03,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S1306,CARRERA 100 # 16 - 20,P_3,OPERATING,S1306,CALI_CIUDAD_JARDIN,COLTEL,O_CAMCA,10.37.53.86,OH_VALALCDIC_I_7360_Cali_CiudadJardin_3,10.37.53.86 - OH_VALALCDIC_I_7360_Cali_CiudadJardin_3,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76001,SANTIAGO DE CALI,76001000,SANTIAGO DE CALI,"27,00",",00","27,00",",00",",00","11,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Enero,ene-23,2023,,Ysai Garcia Echeverri,3.36678,-76.5298,Transmision,1,8A,OH_VALALCDIC_I_7360,2022-12-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S9120
OLT_FTTH_S1306_04,OLT_FTTH,ISAM7359 OH_VALALCDID_I_7360_CALI_CIUDADJARDIN_4 / OLT_FTTH / OLT_FTTH_S1306_04,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S1306,CARRERA 100 # 16 - 20,P_3,OPERATING,S1306,CALI_CIUDAD_JARDIN,COLTEL,O_CAMCA,10.37.55.226,OH_VALALCDID_I_7360_Cali_CiudadJardin_4,10.37.55.226 - OH_VALALCDID_I_7360_Cali_CiudadJardin_4,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76001,SANTIAGO DE CALI,76001000,SANTIAGO DE CALI,"6.327,00",",00","3.563,00",",00",",00","1.914,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,3.36678,-76.5298,FTTH,1,3,OH_VALZTCDIN_I_C300,2022-01-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S22650
OLT_FTTH_S23827_06,OLT_FTTH,ISAM7354 OH_VALALCEAF_I_7360_CALI_CAMINOREAL_6 / OLT_FTTH / OLT_FTTH_S23827_06,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23827,CLL 6A  60 - 18,P_2,OPERATING,S23827,CALI_CAMINO_REAL,COLTEL,O_CAMCA,10.37.55.230,OH_VALALCEAF_I_7360_Cali_CaminoReal_6,10.37.55.230 - OH_VALALCEAF_I_7360_Cali_CaminoReal_6,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76001,SANTIAGO DE CALI,76001000,SANTIAGO DE CALI,"2.648,00",",00","4.163,00",",00",",00","2.784,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,3.40543,-76.54555,Transmisión,1,4,OH_VALALCEAF_I_7360,2022-01-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S23120
OLT_FTTH_S23827_07,OLT_FTTH,ISAM7355 OH_VALALCEAG_I_7360_CALI_CAMINOREAL_7 / OLT_FTTH / OLT_FTTH_S23827_07,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23827,CLL 6A  60 - 18,P_2,OPERATING,S23827,CALI_CAMINO_REAL,COLTEL,O_CAMCA,10.37.55.234,OH_VALALCEAG_I_7360_Cali_CaminoReal_7,10.37.55.234 - OH_VALALCEAG_I_7360_Cali_CaminoReal_7,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76001,SANTIAGO DE CALI,76001000,SANTIAGO DE CALI,"2.451,00",",00","4.926,00",",00",",00","3.766,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,3.40543,-76.54555,Transmisión,1,4,OH_VALZTCEAB_I_C300,2022-01-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S23130
OLT_FTTH_S6847_04,OLT_FTTH,ISAM7360 OH_VALALCGOD_I_7360_CALI_CHIMINANGOS_4 / OLT_FTTH / OLT_FTTH_S6847_04,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S6847,CARRERA 1 D # 62-66,P_2,OPERATING,S6847,CALI_CHIMINANGOS,COLTEL,O_CAMCA,10.37.53.250,OH_VALALCGOD_I_7360_Cali_Chiminangos_4,10.37.53.250 - OH_VALALCGOD_I_7360_Cali_Chiminangos_4,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76001,SANTIAGO DE CALI,76001000,SANTIAGO DE CALI,"80,00",",00","80,00",",00",",00","48,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Enero,ene-23,2023,,Ysai Garcia Echeverri,3.47455,-76.4925,Transmision ,1,5,OH_VALALCGOD_I_7360,2022-12-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S23195
OLT_FTTH_S6847_05,OLT_FTTH,ISAM7360 OH_VALALCGOE_I_7360_CALI_CHIMINANGOS_5 / OLT_FTTH / OLT_FTTH_S6847_05,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S6847,CARRERA 1 D # 62-66,P_2,OPERATING,S6847,CALI_CHIMINANGOS,COLTEL,O_CAMCA,10.37.54.106,OH_VALALCGOE_I_7360_Cali_Chiminangos_5,10.37.54.106 - OH_VALALCGOE_I_7360_Cali_Chiminangos_5,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76001,SANTIAGO DE CALI,76001000,SANTIAGO DE CALI,"96,00",",00","96,00",",00",",00","43,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Septiembre,2026-09-23T00:00:00,2023,,Ysai Garcia Echeverri,3.47455,-76.4925,,,,OH_VALALCGOE_I_7360,2023-08-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S23280
OLT_FTTH_S742_07,OLT_FTTH,ISAM7360 OH_VALALCLOG_I_7360_CALI_SWCOLON_7 / OLT_FTTH / OLT_FTTH_S742_07,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S742,CALLE 14 # 33A - 25,P_1,OPERATING,S742,CALI_SWITCH_COLON,COLTEL,O_CAMCA,10.37.54.162,OH_VALALCLOG_I_7360_Cali_SWColon_7,10.37.54.162 - OH_VALALCLOG_I_7360_Cali_SWColon_7,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76001,SANTIAGO DE CALI,76001000,SANTIAGO DE CALI,"53,00",",00","53,00",",00",",00","26,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Junio,2026-06-23T00:00:00,2023,,Ysai Garcia Echeverri,3.42296,-76.5272,Salon Tx  ,1,1,OH_VALALCLOG_I_7360,2023-05-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S23620
OLT_FTTH_S742_08,OLT_FTTH,ISAM7356 OH_VALALCLOH_I_7360_CALI_SWCOLON_8 / OLT_FTTH / OLT_FTTH_S742_08,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S742,CALLE 14 # 33A - 25,P_1,OPERATING,S742,CALI_SWITCH_COLON,COLTEL,O_CAMCA,10.37.55.106,OH_VALALCLOH_I_7360_Cali_SWColon_8,10.37.55.106 - OH_VALALCLOH_I_7360_Cali_SWColon_8,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76001,SANTIAGO DE CALI,76001000,SANTIAGO DE CALI,"4.956,00",",00","5.974,00",",00",",00","4.490,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,3.42296,-76.5272,Tx piso 1,1,1D,OH_VALALCLOH_I_7360,2022-01-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S23836
OLT_FTTH_S23620_01,OLT_FTTH,ISAM7360 OH_VALALCRIA_I_7360_CANDELARIA_CENTRO / OLT_FTTH / OLT_FTTH_S23620_01,3289,a,S23620,CR 6 CON CL 9 ESQ/CR 6 8-80,P_3,OPERATING,S23620,CANDELARIA_CENTRO,COLTEL,O_CAMCA,10.37.65.150,OH_VALALCRIA_I_7360_Candelaria_Centro,10.37.65.150 - OH_VALALCRIA_I_7360_Candelaria_Centro,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76130,Candelaria,76130000,CANDELARIA,0,0,10,0,0,3,NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,CANDELARIA - VAL,VALLE DEL CAUCA (METROPOLITANA),VALLE,SUROCCIDENTE,Julio,2026-07-24T00:00:00,2024,,Ysai Garcia Echeverri,3.40819,-76.34631,,,,OH_VALALCRIA_I_7360,2024-06-01T00:00:00,SUROCCIDENTE,#N/A,#N/A,S29720
OLT_FTTH_S1487_03,OLT_FTTH,ISAM7360 OH_VALALJNDC_I_7360_JAMUNDI_CENTRO_3 / OLT_FTTH / OLT_FTTH_S1487_03,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S1487,TRANSVERSAL 6 FRENTE AL PREDIO 12A - 37,P_3,OPERATING,S1487,JAMUNDI_CENTRO,COLTEL,O_CAMCA,10.37.53.246,OH_VALALJNDC_I_7360_Jamundi_Centro_3,10.37.53.246 - OH_VALALJNDC_I_7360_Jamundi_Centro_3,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76364,JAMUNDI,76364000,JAMUNDI,"55,00",",00","55,00",",00",",00","25,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,JAMUNDI,VALLE DEL CAUCA (METROPOLITANA),VALLE,SUROCCIDENTE,Noviembre,2026-11-22T00:00:00,2022,,Ysai Garcia Echeverri,3.25904,-76.5348,Transmision ,1,2,OH_VALALJNDC_I_7360,2022-10-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S29721
OLT_FTTH_S1487_04,OLT_FTTH,ISAM7360 OH_VALALJNDD_I_7360_JAMUNDI_CENTRO_4 / OLT_FTTH / OLT_FTTH_S1487_04,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S1487,TRANSVERSAL 6 FRENTE AL PREDIO 12A - 37,P_3,OPERATING,S1487,JAMUNDI_CENTRO,COLTEL,O_CAMCA,10.37.55.238,OH_VALALJNDD_I_7360_Jamundi_Centro_4,10.37.55.238 - OH_VALALJNDD_I_7360_Jamundi_Centro_4,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76364,JAMUNDI,76364000,JAMUNDI,"6.060,00",",00","2.305,00",",00",",00","1.524,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,JAMUNDI,VALLE DEL CAUCA (METROPOLITANA),VALLE,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,3.25904,-76.5348,Transmisión,2,2,OH_VALZTJNDI_I_C300,2022-01-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S20772
OLT_FTTH_S8699_03,OLT_FTTH,ISAM7358 OH_VALALMADC_I_7360_CALI_MORADA_3 / OLT_FTTH / OLT_FTTH_S8699_03,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S8699,PARCELACION LA MORADA,P_3,OPERATING,S8699,JAMUNDI_LA_MORADA,COLTEL,O_CAMCA,10.37.55.242,OH_VALALMADC_I_7360_Cali_Morada_3,10.37.55.242 - OH_VALALMADC_I_7360_Cali_Morada_3,SUROCCIDENTE,SUROCCIDENTE,D76,VALLE DEL CAUCA,M76364,JAMUNDI,76364000,JAMUNDI,"7.192,00",",00","1.178,00",",00",",00","740,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,JAMUNDI,VALLE DEL CAUCA (METROPOLITANA),VALLE,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,3.26962,-76.5168,Transmisión,1A,1,OH_VALZTMADA_I_C300,2022-01-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S8871
OLT_FTTH_S23784_05,OLT_FTTH,ISAM7360 OH_VALALMNEE_I_7360_CALI_MAKROCANEY_5 / OLT_FTTH / OLT_FTTH_S23784_05,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23784,CALLE 25 # 83 - 30,P_2,OPERATING,S23784,CALI_MAKRO_CANEY,COLTEL,O_CAMCA,10.37.55.98,OH_VALALMNEE_I_7360_Cali_MakroCaney_5,10.37.55.98 - OH_VALALMNEE_I_7360_Cali_MakroCaney_5,SUROCCIDENTE,5129000,D76,VALLE DEL CAUCA,M76001,SANTIAGO DE CALI,76001000,SANTIAGO DE CALI,"7.041,00",",00","6.111,00",",00",",00","4.120,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SANTIAGO DE CALI,CALI,VALLE,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,3.38528,-76.525589,Transmisión 1,1,DG01,OH_VALALMNEE_I_7360,2022-01-01T00:00:00,SUROCCIDENTE,VALLE,Zona1,S9364
